Regions Code,Regions,Age (17 categories) Code,Age (17 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Economic activity status (10 categories) Code,Economic activity status (10 categories),Observation
E12000007,London,12,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,474
E12000007,London,12,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,3,Economically active and a full-time student: In employment,14
E12000007,London,12,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,1
E12000007,London,12,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,5,Economically inactive: Retired,1209
E12000007,London,12,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,6,Economically inactive: Student,48
E12000007,London,12,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,7,Economically inactive: Looking after home or family,516
E12000007,London,12,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,8,Economically inactive: Long-term sick or disabled,1111
E12000007,London,12,Aged 60 to 64 years,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,560
E12000007,London,12,Aged 60 to 64 years,4,White,-8,Does not apply,0
E12000007,London,12,Aged 60 to 64 years,4,White,1,Economically active (excluding full-time students): In employment,135480
E12000007,London,12,Aged 60 to 64 years,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,7713
E12000007,London,12,Aged 60 to 64 years,4,White,3,Economically active and a full-time student: In employment,226
E12000007,London,12,Aged 60 to 64 years,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,24
E12000007,London,12,Aged 60 to 64 years,4,White,5,Economically inactive: Retired,47576
E12000007,London,12,Aged 60 to 64 years,4,White,6,Economically inactive: Student,700
E12000007,London,12,Aged 60 to 64 years,4,White,7,Economically inactive: Looking after home or family,13552
E12000007,London,12,Aged 60 to 64 years,4,White,8,Economically inactive: Long-term sick or disabled,22182
E12000007,London,12,Aged 60 to 64 years,4,White,9,Economically inactive: Other,11081
E12000007,London,12,Aged 60 to 64 years,5,Other ethnic group,-8,Does not apply,0
E12000007,London,12,Aged 60 to 64 years,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,11288
E12000007,London,12,Aged 60 to 64 years,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,862
E12000007,London,12,Aged 60 to 64 years,5,Other ethnic group,3,Economically active and a full-time student: In employment,30
E12000007,London,12,Aged 60 to 64 years,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,7
E12000007,London,12,Aged 60 to 64 years,5,Other ethnic group,5,Economically inactive: Retired,2784
E12000007,London,12,Aged 60 to 64 years,5,Other ethnic group,6,Economically inactive: Student,117
E12000007,London,12,Aged 60 to 64 years,5,Other ethnic group,7,Economically inactive: Looking after home or family,2485
E12000007,London,12,Aged 60 to 64 years,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,3742
E12000007,London,12,Aged 60 to 64 years,5,Other ethnic group,9,Economically inactive: Other,2171
E12000007,London,13,Aged 65 to 69 years,-8,Does not apply,-8,Does not apply,0
E12000007,London,13,Aged 65 to 69 years,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E12000007,London,13,Aged 65 to 69 years,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,13,Aged 65 to 69 years,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E12000007,London,13,Aged 65 to 69 years,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,13,Aged 65 to 69 years,-8,Does not apply,5,Economically inactive: Retired,0
E12000007,London,13,Aged 65 to 69 years,-8,Does not apply,6,Economically inactive: Student,0
E12000007,London,13,Aged 65 to 69 years,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E12000007,London,13,Aged 65 to 69 years,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E12000007,London,13,Aged 65 to 69 years,-8,Does not apply,9,Economically inactive: Other,0
E12000007,London,13,Aged 65 to 69 years,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E12000007,London,13,Aged 65 to 69 years,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,16529
E12000007,London,13,Aged 65 to 69 years,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,687
E12000007,London,13,Aged 65 to 69 years,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,21
E12000007,London,13,Aged 65 to 69 years,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,3
E12000007,London,13,Aged 65 to 69 years,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,33450
E12000007,London,13,Aged 65 to 69 years,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,83
E12000007,London,13,Aged 65 to 69 years,1,"Asian, Asian British or Asian Welsh",7,Economically inactive: Looking after home or family,3316
E12000007,London,13,Aged 65 to 69 years,1,"Asian, Asian British or Asian Welsh",8,Economically inactive: Long-term sick or disabled,2621
E12000007,London,13,Aged 65 to 69 years,1,"Asian, Asian British or Asian Welsh",9,Economically inactive: Other,2394
E12000007,London,13,Aged 65 to 69 years,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E12000007,London,13,Aged 65 to 69 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,Economically active (excluding full-time students): In employment,10788
E12000007,London,13,Aged 65 to 69 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,633
E12000007,London,13,Aged 65 to 69 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,Economically active and a full-time student: In employment,57
E12000007,London,13,Aged 65 to 69 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,5
E12000007,London,13,Aged 65 to 69 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,Economically inactive: Retired,15383
E12000007,London,13,Aged 65 to 69 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,Economically inactive: Student,128
E12000007,London,13,Aged 65 to 69 years,2,"Black, Black British, Black Welsh, Caribbean or African",7,Economically inactive: Looking after home or family,713
E12000007,London,13,Aged 65 to 69 years,2,"Black, Black British, Black Welsh, Caribbean or African",8,Economically inactive: Long-term sick or disabled,1660
E12000007,London,13,Aged 65 to 69 years,2,"Black, Black British, Black Welsh, Caribbean or African",9,Economically inactive: Other,1312
E12000007,London,13,Aged 65 to 69 years,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E12000007,London,13,Aged 65 to 69 years,3,Mixed or Multiple ethnic groups,1,Economically active (excluding full-time students): In employment,1573
E12000007,London,13,Aged 65 to 69 years,3,Mixed or Multiple ethnic groups,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,114
E12000007,London,13,Aged 65 to 69 years,3,Mixed or Multiple ethnic groups,3,Economically active and a full-time student: In employment,4
E12000007,London,13,Aged 65 to 69 years,3,Mixed or Multiple ethnic groups,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,13,Aged 65 to 69 years,3,Mixed or Multiple ethnic groups,5,Economically inactive: Retired,2720
E12000007,London,13,Aged 65 to 69 years,3,Mixed or Multiple ethnic groups,6,Economically inactive: Student,23
E12000007,London,13,Aged 65 to 69 years,3,Mixed or Multiple ethnic groups,7,Economically inactive: Looking after home or family,137
E12000007,London,13,Aged 65 to 69 years,3,Mixed or Multiple ethnic groups,8,Economically inactive: Long-term sick or disabled,258
E12000007,London,13,Aged 65 to 69 years,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,171
E12000007,London,13,Aged 65 to 69 years,4,White,-8,Does not apply,0
E12000007,London,13,Aged 65 to 69 years,4,White,1,Economically active (excluding full-time students): In employment,57910
E12000007,London,13,Aged 65 to 69 years,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,2036
E12000007,London,13,Aged 65 to 69 years,4,White,3,Economically active and a full-time student: In employment,79
E12000007,London,13,Aged 65 to 69 years,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,5
E12000007,London,13,Aged 65 to 69 years,4,White,5,Economically inactive: Retired,116004
E12000007,London,13,Aged 65 to 69 years,4,White,6,Economically inactive: Student,372
E12000007,London,13,Aged 65 to 69 years,4,White,7,Economically inactive: Looking after home or family,4297
E12000007,London,13,Aged 65 to 69 years,4,White,8,Economically inactive: Long-term sick or disabled,6843
E12000007,London,13,Aged 65 to 69 years,4,White,9,Economically inactive: Other,4273
E12000007,London,13,Aged 65 to 69 years,5,Other ethnic group,-8,Does not apply,0
E12000007,London,13,Aged 65 to 69 years,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,4782
E12000007,London,13,Aged 65 to 69 years,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,211
E12000007,London,13,Aged 65 to 69 years,5,Other ethnic group,3,Economically active and a full-time student: In employment,15
E12000007,London,13,Aged 65 to 69 years,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,13,Aged 65 to 69 years,5,Other ethnic group,5,Economically inactive: Retired,8983
E12000007,London,13,Aged 65 to 69 years,5,Other ethnic group,6,Economically inactive: Student,45
E12000007,London,13,Aged 65 to 69 years,5,Other ethnic group,7,Economically inactive: Looking after home or family,955
E12000007,London,13,Aged 65 to 69 years,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,1298
E12000007,London,13,Aged 65 to 69 years,5,Other ethnic group,9,Economically inactive: Other,941
E12000007,London,14,Aged 70 to 74 years,-8,Does not apply,-8,Does not apply,0
E12000007,London,14,Aged 70 to 74 years,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E12000007,London,14,Aged 70 to 74 years,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,14,Aged 70 to 74 years,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E12000007,London,14,Aged 70 to 74 years,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,14,Aged 70 to 74 years,-8,Does not apply,5,Economically inactive: Retired,0
E12000007,London,14,Aged 70 to 74 years,-8,Does not apply,6,Economically inactive: Student,0
E12000007,London,14,Aged 70 to 74 years,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E12000007,London,14,Aged 70 to 74 years,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E12000007,London,14,Aged 70 to 74 years,-8,Does not apply,9,Economically inactive: Other,0
E12000007,London,14,Aged 70 to 74 years,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E12000007,London,14,Aged 70 to 74 years,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,5132
E12000007,London,14,Aged 70 to 74 years,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,108
E12000007,London,14,Aged 70 to 74 years,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,7
E12000007,London,14,Aged 70 to 74 years,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,14,Aged 70 to 74 years,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,33454
E12000007,London,14,Aged 70 to 74 years,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,67
E12000007,London,14,Aged 70 to 74 years,1,"Asian, Asian British or Asian Welsh",7,Economically inactive: Looking after home or family,1428
E12000007,London,14,Aged 70 to 74 years,1,"Asian, Asian British or Asian Welsh",8,Economically inactive: Long-term sick or disabled,1193
E12000007,London,14,Aged 70 to 74 years,1,"Asian, Asian British or Asian Welsh",9,Economically inactive: Other,1209
E12000007,London,14,Aged 70 to 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E12000007,London,14,Aged 70 to 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,Economically active (excluding full-time students): In employment,2539
E12000007,London,14,Aged 70 to 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,85
E12000007,London,14,Aged 70 to 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,Economically active and a full-time student: In employment,6
E12000007,London,14,Aged 70 to 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,14,Aged 70 to 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,Economically inactive: Retired,14403
E12000007,London,14,Aged 70 to 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,Economically inactive: Student,51
E12000007,London,14,Aged 70 to 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",7,Economically inactive: Looking after home or family,300
E12000007,London,14,Aged 70 to 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",8,Economically inactive: Long-term sick or disabled,549
E12000007,London,14,Aged 70 to 74 years,2,"Black, Black British, Black Welsh, Caribbean or African",9,Economically inactive: Other,463
E12000007,London,14,Aged 70 to 74 years,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E12000007,London,14,Aged 70 to 74 years,3,Mixed or Multiple ethnic groups,1,Economically active (excluding full-time students): In employment,451
E12000007,London,14,Aged 70 to 74 years,3,Mixed or Multiple ethnic groups,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,32
E12000007,London,14,Aged 70 to 74 years,3,Mixed or Multiple ethnic groups,3,Economically active and a full-time student: In employment,0
E12000007,London,14,Aged 70 to 74 years,3,Mixed or Multiple ethnic groups,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,14,Aged 70 to 74 years,3,Mixed or Multiple ethnic groups,5,Economically inactive: Retired,2497
E12000007,London,14,Aged 70 to 74 years,3,Mixed or Multiple ethnic groups,6,Economically inactive: Student,13
E12000007,London,14,Aged 70 to 74 years,3,Mixed or Multiple ethnic groups,7,Economically inactive: Looking after home or family,75
E12000007,London,14,Aged 70 to 74 years,3,Mixed or Multiple ethnic groups,8,Economically inactive: Long-term sick or disabled,88
E12000007,London,14,Aged 70 to 74 years,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,63
E12000007,London,14,Aged 70 to 74 years,4,White,-8,Does not apply,0
E12000007,London,14,Aged 70 to 74 years,4,White,1,Economically active (excluding full-time students): In employment,25883
E12000007,London,14,Aged 70 to 74 years,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,505
E12000007,London,14,Aged 70 to 74 years,4,White,3,Economically active and a full-time student: In employment,26
E12000007,London,14,Aged 70 to 74 years,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,3
E12000007,London,14,Aged 70 to 74 years,4,White,5,Economically inactive: Retired,155344
E12000007,London,14,Aged 70 to 74 years,4,White,6,Economically inactive: Student,326
E12000007,London,14,Aged 70 to 74 years,4,White,7,Economically inactive: Looking after home or family,2436
E12000007,London,14,Aged 70 to 74 years,4,White,8,Economically inactive: Long-term sick or disabled,2842
E12000007,London,14,Aged 70 to 74 years,4,White,9,Economically inactive: Other,2162
E12000007,London,14,Aged 70 to 74 years,5,Other ethnic group,-8,Does not apply,0
E12000007,London,14,Aged 70 to 74 years,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,1566
E12000007,London,14,Aged 70 to 74 years,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,43
E12000007,London,14,Aged 70 to 74 years,5,Other ethnic group,3,Economically active and a full-time student: In employment,2
E12000007,London,14,Aged 70 to 74 years,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,14,Aged 70 to 74 years,5,Other ethnic group,5,Economically inactive: Retired,9474
E12000007,London,14,Aged 70 to 74 years,5,Other ethnic group,6,Economically inactive: Student,25
E12000007,London,14,Aged 70 to 74 years,5,Other ethnic group,7,Economically inactive: Looking after home or family,405
E12000007,London,14,Aged 70 to 74 years,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,537
E12000007,London,14,Aged 70 to 74 years,5,Other ethnic group,9,Economically inactive: Other,534
E12000007,London,15,Aged 75 to 79 years,-8,Does not apply,-8,Does not apply,0
E12000007,London,15,Aged 75 to 79 years,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E12000007,London,15,Aged 75 to 79 years,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,15,Aged 75 to 79 years,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E12000007,London,15,Aged 75 to 79 years,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,15,Aged 75 to 79 years,-8,Does not apply,5,Economically inactive: Retired,0
E12000007,London,15,Aged 75 to 79 years,-8,Does not apply,6,Economically inactive: Student,0
E12000007,London,15,Aged 75 to 79 years,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E12000007,London,15,Aged 75 to 79 years,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E12000007,London,15,Aged 75 to 79 years,-8,Does not apply,9,Economically inactive: Other,0
E12000007,London,15,Aged 75 to 79 years,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E12000007,London,15,Aged 75 to 79 years,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,1576
E12000007,London,15,Aged 75 to 79 years,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,25
E12000007,London,15,Aged 75 to 79 years,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,4
E12000007,London,15,Aged 75 to 79 years,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,15,Aged 75 to 79 years,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,23191
E12000007,London,15,Aged 75 to 79 years,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,42
E12000007,London,15,Aged 75 to 79 years,1,"Asian, Asian British or Asian Welsh",7,Economically inactive: Looking after home or family,814
E12000007,London,15,Aged 75 to 79 years,1,"Asian, Asian British or Asian Welsh",8,Economically inactive: Long-term sick or disabled,967
E12000007,London,15,Aged 75 to 79 years,1,"Asian, Asian British or Asian Welsh",9,Economically inactive: Other,842
E12000007,London,15,Aged 75 to 79 years,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E12000007,London,15,Aged 75 to 79 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,Economically active (excluding full-time students): In employment,779
E12000007,London,15,Aged 75 to 79 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,37
E12000007,London,15,Aged 75 to 79 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,Economically active and a full-time student: In employment,3
E12000007,London,15,Aged 75 to 79 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,15,Aged 75 to 79 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,Economically inactive: Retired,13814
E12000007,London,15,Aged 75 to 79 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,Economically inactive: Student,30
E12000007,London,15,Aged 75 to 79 years,2,"Black, Black British, Black Welsh, Caribbean or African",7,Economically inactive: Looking after home or family,148
E12000007,London,15,Aged 75 to 79 years,2,"Black, Black British, Black Welsh, Caribbean or African",8,Economically inactive: Long-term sick or disabled,477
E12000007,London,15,Aged 75 to 79 years,2,"Black, Black British, Black Welsh, Caribbean or African",9,Economically inactive: Other,396
E12000007,London,15,Aged 75 to 79 years,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E12000007,London,15,Aged 75 to 79 years,3,Mixed or Multiple ethnic groups,1,Economically active (excluding full-time students): In employment,170
E12000007,London,15,Aged 75 to 79 years,3,Mixed or Multiple ethnic groups,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,8
E12000007,London,15,Aged 75 to 79 years,3,Mixed or Multiple ethnic groups,3,Economically active and a full-time student: In employment,0
E12000007,London,15,Aged 75 to 79 years,3,Mixed or Multiple ethnic groups,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,15,Aged 75 to 79 years,3,Mixed or Multiple ethnic groups,5,Economically inactive: Retired,1905
E12000007,London,15,Aged 75 to 79 years,3,Mixed or Multiple ethnic groups,6,Economically inactive: Student,7
E12000007,London,15,Aged 75 to 79 years,3,Mixed or Multiple ethnic groups,7,Economically inactive: Looking after home or family,27
E12000007,London,15,Aged 75 to 79 years,3,Mixed or Multiple ethnic groups,8,Economically inactive: Long-term sick or disabled,82
E12000007,London,15,Aged 75 to 79 years,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,40
E12000007,London,15,Aged 75 to 79 years,4,White,-8,Does not apply,0
E12000007,London,15,Aged 75 to 79 years,4,White,1,Economically active (excluding full-time students): In employment,10026
E12000007,London,15,Aged 75 to 79 years,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,175
E12000007,London,15,Aged 75 to 79 years,4,White,3,Economically active and a full-time student: In employment,12
E12000007,London,15,Aged 75 to 79 years,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,15,Aged 75 to 79 years,4,White,5,Economically inactive: Retired,117698
E12000007,London,15,Aged 75 to 79 years,4,White,6,Economically inactive: Student,228
E12000007,London,15,Aged 75 to 79 years,4,White,7,Economically inactive: Looking after home or family,1780
E12000007,London,15,Aged 75 to 79 years,4,White,8,Economically inactive: Long-term sick or disabled,2105
E12000007,London,15,Aged 75 to 79 years,4,White,9,Economically inactive: Other,1219
E12000007,London,15,Aged 75 to 79 years,5,Other ethnic group,-8,Does not apply,0
E12000007,London,15,Aged 75 to 79 years,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,501
E12000007,London,15,Aged 75 to 79 years,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,11
E12000007,London,15,Aged 75 to 79 years,5,Other ethnic group,3,Economically active and a full-time student: In employment,0
E12000007,London,15,Aged 75 to 79 years,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,15,Aged 75 to 79 years,5,Other ethnic group,5,Economically inactive: Retired,6342
E12000007,London,15,Aged 75 to 79 years,5,Other ethnic group,6,Economically inactive: Student,39
E12000007,London,15,Aged 75 to 79 years,5,Other ethnic group,7,Economically inactive: Looking after home or family,229
E12000007,London,15,Aged 75 to 79 years,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,311
E12000007,London,15,Aged 75 to 79 years,5,Other ethnic group,9,Economically inactive: Other,306
E12000007,London,16,Aged 80 to 84 years,-8,Does not apply,-8,Does not apply,0
E12000007,London,16,Aged 80 to 84 years,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E12000007,London,16,Aged 80 to 84 years,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,16,Aged 80 to 84 years,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E12000007,London,16,Aged 80 to 84 years,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,16,Aged 80 to 84 years,-8,Does not apply,5,Economically inactive: Retired,0
E12000007,London,16,Aged 80 to 84 years,-8,Does not apply,6,Economically inactive: Student,0
E12000007,London,16,Aged 80 to 84 years,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E12000007,London,16,Aged 80 to 84 years,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E12000007,London,16,Aged 80 to 84 years,-8,Does not apply,9,Economically inactive: Other,0
E12000007,London,16,Aged 80 to 84 years,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E12000007,London,16,Aged 80 to 84 years,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,704
E12000007,London,16,Aged 80 to 84 years,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,8
E12000007,London,16,Aged 80 to 84 years,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,3
E12000007,London,16,Aged 80 to 84 years,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E12000007,London,16,Aged 80 to 84 years,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,18312
E12000007,London,16,Aged 80 to 84 years,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,30
E12000007,London,16,Aged 80 to 84 years,1,"Asian, Asian British or Asian Welsh",7,Economically inactive: Looking after home or family,416
E12000007,London,16,Aged 80 to 84 years,1,"Asian, Asian British or Asian Welsh",8,Economically inactive: Long-term sick or disabled,1012
E12000007,London,16,Aged 80 to 84 years,1,"Asian, Asian British or Asian Welsh",9,Economically inactive: Other,666
E12000007,London,16,Aged 80 to 84 years,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E12000007,London,16,Aged 80 to 84 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,Economically active (excluding full-time students): In employment,392
E12000007,London,16,Aged 80 to 84 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,6
E12000007,London,16,Aged 80 to 84 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,Economically active and a full-time student: In employment,1
E12000007,London,16,Aged 80 to 84 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
